Iteration,[DT]->[DT],[DT]->[JJ],[DT]->[NN],[DT]->[#],[JJ]->[DT],[JJ]->[JJ],[JJ]->[NN],[JJ]->[#],[NN]->[DT],[NN]->[JJ],[NN]->[NN],[NN]->[#],[#]->[DT],[#]->[JJ],[#]->[NN],[#]->[#]
839,0.000000,0.000000,0.000000,0.000000,0.894891,0.000000,0.500000,0.250000,0.000000,0.750000,0.000000,0.750000,0.105109,0.250000,0.500000,0.000000
840,0.000000,0.000000,0.000000,0.000000,0.105109,0.000000,0.500000,0.250000,0.000000,0.750000,0.000000,0.750000,0.894891,0.250000,0.500000,0.000000
841,0.000000,0.000000,0.000000,0.000000,0.894891,0.000000,0.500000,0.250000,0.000000,0.750000,0.000000,0.750000,0.105109,0.250000,0.500000,0.000000
842,0.000000,0.000000,0.000000,0.000000,0.105109,0.000000,0.500000,0.250000,0.000000,0.750000,0.000000,0.750000,0.894891,0.250000,0.500000,0.000000
843,0.000000,0.000000,0.000000,0.000000,0.894891,0.000000,0.500000,0.250000,0.000000,0.750000,0.000000,0.750000,0.105109,0.250000,0.500000,0.000000
844,0.000000,0.000000,0.000000,0.000000,0.105109,0.000000,0.500000,0.250000,0.000000,0.750000,0.000000,0.750000,0.894891,0.250000,0.500000,0.000000
845,0.000000,0.000000,0.000000,0.000000,0.894890,0.000000,0.500000,0.250000,0.000000,0.750000,0.000000,0.750000,0.105110,0.250000,0.500000,0.000000
846,0.000000,0.000000,0.000000,0.000000,0.105110,0.000000,0.500000,0.250000,0.000000,0.750000,0.000000,0.750000,0.894890,0.250000,0.500000,0.000000
847,0.000000,0.000000,0.000000,0.000000,0.894879,0.000000,0.500000,0.250000,0.000000,0.750000,0.000000,0.750000,0.105121,0.250000,0.500000,0.000000
848,0.000000,0.000000,0.000000,0.000000,0.105129,0.000000,0.500000,0.250000,0.000000,0.750000,0.000000,0.750000,0.894871,0.250000,0.500000,0.000000
849,0.000000,0.000000,0.000000,0.000000,0.894882,0.000000,0.500000,0.250000,0.000000,0.750000,0.000000,0.750000,0.105118,0.250000,0.500000,0.000000
850,0.000000,0.000000,0.000000,0.000000,0.105086,0.000000,0.500000,0.250000,0.000000,0.750000,0.000000,0.750000,0.894914,0.250000,0.500000,0.000000
